14957 (original)
15849.933333333332 (filtrada)
14951 (original)
16077.266666666666 (filtrada)
15179 (original)
16159.2 (filtrada)
17369 (original)
16086.133333333333 (filtrada)
16607 (original)
15909.4 (filtrada)
15767 (original)
15752.8 (filtrada)
13978 (original)
15414.6 (filtrada)
14434 (original)
15118.466666666667 (filtrada)
18597 (original)
14834.0 (filtrada)
17120 (original)
14591.733333333334 (filtrada)
13892 (original)
14477.733333333334 (filtrada)
17452 (original)
14650.533333333333 (filtrada)
16072 (original)
14550.933333333332 (filtrada)
14816 (original)
14373.333333333334 (filtrada)
16558 (original)
14286.133333333333 (filtrada)
18367 (original)
14355.666666666666 (filtrada)
16180 (original)
14356.266666666666 (filtrada)
14083 (original)
14540.333333333334 (filtrada)
14718 (original)
14738.8 (filtrada)
14258 (original)
14903.733333333334 (filtrada)
10694 (original)
14859.6 (filtrada)
9536 (original)
15123.533333333333 (filtrada)
10167 (original)
15641.2 (filtrada)
14963 (original)
16175.4 (filtrada)
15410 (original)
16403.133333333335 (filtrada)
16484 (original)
16649.0 (filtrada)
15958 (original)
16638.933333333334 (filtrada)
13408 (original)
16724.933333333334 (filtrada)
13508 (original)
17005.8 (filtrada)
17601 (original)
17422.066666666666 (filtrada)
18376 (original)
17417.466666666667 (filtrada)
18941 (original)
17465.533333333333 (filtrada)
17060 (original)
17355.4 (filtrada)
17192 (original)
17394.933333333334 (filtrada)
13596 (original)
17259.733333333334 (filtrada)
14653 (original)
17357.333333333332 (filtrada)
17301 (original)
17566.466666666667 (filtrada)
18180 (original)
17660.0 (filtrada)
18379 (original)
17714.8 (filtrada)
19098 (original)
17773.4 (filtrada)
16333 (original)
17791.6 (filtrada)
17248 (original)
17735.0 (filtrada)
17621 (original)
17580.066666666666 (filtrada)
19752 (original)
17577.866666666665 (filtrada)
17532 (original)
17528.933333333334 (filtrada)
19097 (original)
17517.2 (filtrada)
17289 (original)
17555.0 (filtrada)
17653 (original)
17689.8 (filtrada)
15164 (original)
17573.133333333335 (filtrada)
15060 (original)
17402.2 (filtrada)
17790 (original)
17448.2 (filtrada)
18704 (original)
17330.4 (filtrada)
19002 (original)
17180.933333333334 (filtrada)
19258 (original)
17069.066666666666 (filtrada)
19371 (original)
16941.333333333332 (filtrada)
15484 (original)
16628.133333333335 (filtrada)
14924 (original)
16450.866666666665 (filtrada)
17588 (original)
16438.533333333333 (filtrada)
19018 (original)
16281.133333333333 (filtrada)
17356 (original)
16091.2 (filtrada)
19664 (original)
16208.8 (filtrada)
19311 (original)
16151.533333333333 (filtrada)
15903 (original)
15935.0 (filtrada)
12600 (original)
15985.866666666667 (filtrada)
15750 (original)
16399.8 (filtrada)
16023 (original)
16583.333333333332 (filtrada)
16462 (original)
16678.666666666668 (filtrada)
17324 (original)
16550.6 (filtrada)
17342 (original)
16301.733333333334 (filtrada)
14673 (original)
15931.6 (filtrada)
12825 (original)
15771.933333333332 (filtrada)
14739 (original)
15870.6 (filtrada)
15227 (original)
16141.333333333334 (filtrada)
16169 (original)
16415.666666666668 (filtrada)
19120 (original)
16590.466666666667 (filtrada)
18805 (original)
16480.733333333334 (filtrada)
16063 (original)
16234.4 (filtrada)
16666 (original)
15927.066666666668 (filtrada)
18809 (original)
15764.2 (filtrada)
18503 (original)
15511.733333333334 (filtrada)
17453 (original)
15287.266666666666 (filtrada)
14541 (original)
15062.8 (filtrada)
13591 (original)
15143.933333333332 (filtrada)
11790 (original)
15082.333333333334 (filtrada)
12278 (original)
15206.6 (filtrada)
14305 (original)
15467.466666666667 (filtrada)
18800 (original)
15600.4 (filtrada)
19342 (original)
15463.466666666667 (filtrada)
18791 (original)
15303.6 (filtrada)
17474 (original)
15214.666666666666 (filtrada)
15110 (original)
14917.4 (filtrada)
11453 (original)
14790.533333333333 (filtrada)
14223 (original)
14869.266666666666 (filtrada)
15022 (original)
14748.733333333334 (filtrada)
15136 (original)
14546.266666666666 (filtrada)
14086 (original)
14332.866666666667 (filtrada)
15758 (original)
14171.533333333333 (filtrada)
12667 (original)
13771.2 (filtrada)
13654 (original)
13585.8 (filtrada)
16191 (original)
13511.933333333332 (filtrada)
16299 (original)
13309.466666666667 (filtrada)
16746 (original)
13154.133333333333 (filtrada)
16944 (original)
13016.266666666666 (filtrada)
17457 (original)
12818.333333333334 (filtrada)
13015 (original)
12317.2 (filtrada)
13207 (original)
12083.733333333334 (filtrada)
12634 (original)
12001.133333333333 (filtrada)
12415 (original)
11953.0 (filtrada)
11985 (original)
11956.533333333333 (filtrada)
11935 (original)
11944.133333333333 (filtrada)
11666 (original)
11911.866666666667 (filtrada)
9753 (original)
11817.933333333332 (filtrada)
9886 (original)
11877.0 (filtrada)
12546 (original)
12168.6 (filtrada)
13154 (original)
12273.6 (filtrada)
13969 (original)
12323.866666666667 (filtrada)
14678 (original)
12210.133333333333 (filtrada)
13975 (original)
12009.666666666666 (filtrada)
9940 (original)
11730.333333333334 (filtrada)
9513 (original)
11708.2 (filtrada)
11968 (original)
11848.866666666667 (filtrada)
11912 (original)
11838.866666666667 (filtrada)
12468 (original)
11834.333333333334 (filtrada)
11799 (original)
11792.066666666668 (filtrada)
11451 (original)
11763.8 (filtrada)
10257 (original)
11677.2 (filtrada)
10639 (original)
11648.333333333334 (filtrada)
14260 (original)
11718.0 (filtrada)
14121 (original)
11595.866666666667 (filtrada)
13908 (original)
11493.266666666666 (filtrada)
12263 (original)
11365.533333333333 (filtrada)
11671 (original)
11298.866666666667 (filtrada)
9785 (original)
11169.4 (filtrada)
9608 (original)
11146.266666666666 (filtrada)
11623 (original)
11294.466666666667 (filtrada)
11818 (original)
11309.133333333333 (filtrada)
11844 (original)
11313.733333333334 (filtrada)
11834 (original)
11307.066666666668 (filtrada)
11375 (original)
11284.733333333334 (filtrada)
10152 (original)
11205.666666666666 (filtrada)
9824 (original)
11177.4 (filtrada)
11684 (original)
11326.266666666666 (filtrada)
12428 (original)
11342.866666666667 (filtrada)
12582 (original)
11301.533333333333 (filtrada)
11992 (original)
11255.0 (filtrada)
11263 (original)
11238.2 (filtrada)
9729 (original)
11256.4 (filtrada)
9438 (original)
11382.4 (filtrada)
11831 (original)
11611.0 (filtrada)
11843 (original)
11681.866666666667 (filtrada)
11887 (original)
11754.2 (filtrada)
11744 (original)
11626.466666666667 (filtrada)
11499 (original)
11568.666666666666 (filtrada)
10189 (original)
11504.066666666668 (filtrada)
9728 (original)
11504.4 (filtrada)
12057 (original)
11703.0 (filtrada)
11933 (original)
11685.0 (filtrada)
11808 (original)
11679.666666666666 (filtrada)
11884 (original)
11784.8 (filtrada)
11740 (original)
11873.266666666666 (filtrada)
11536 (original)
11866.333333333334 (filtrada)
11619 (original)
11861.266666666666 (filtrada)
12867 (original)
11954.933333333332 (filtrada)
12894 (original)
12003.933333333332 (filtrada)
12928 (original)
12043.533333333333 (filtrada)
9971 (original)
12186.466666666667 (filtrada)
10877 (original)
12515.466666666667 (filtrada)
10530 (original)
12667.133333333333 (filtrada)
10194 (original)
12798.866666666667 (filtrada)
12707 (original)
13066.066666666668 (filtrada)
11787 (original)
13178.533333333333 (filtrada)
11853 (original)
13393.866666666667 (filtrada)
13385 (original)
13677.2 (filtrada)
13211 (original)
13837.866666666667 (filtrada)
11636 (original)
13798.066666666668 (filtrada)
11460 (original)
13912.933333333332 (filtrada)
13024 (original)
14169.8 (filtrada)
13602 (original)
14272.8 (filtrada)
13488 (original)
14302.066666666668 (filtrada)
15072 (original)
14318.133333333333 (filtrada)
14906 (original)
14184.4 (filtrada)
13152 (original)
13927.866666666667 (filtrada)
12506 (original)
13733.266666666666 (filtrada)
14202 (original)
13565.933333333332 (filtrada)
14394 (original)
13389.733333333334 (filtrada)
15017 (original)
13212.6 (filtrada)
16103 (original)
13011.133333333333 (filtrada)
15795 (original)
12729.0 (filtrada)
12614 (original)
12441.133333333333 (filtrada)
13359 (original)
12275.866666666667 (filtrada)
15313 (original)
12133.4 (filtrada)
14569 (original)
11934.933333333332 (filtrada)
14041 (original)
11901.333333333334 (filtrada)
13729 (original)
11991.933333333332 (filtrada)
13066 (original)
12125.266666666666 (filtrada)
11058 (original)
12213.333333333334 (filtrada)
10233 (original)
12385.0 (filtrada)
9996 (original)
12714.2 (filtrada)
11559 (original)
12983.0 (filtrada)
11737 (original)
13091.6 (filtrada)
11995 (original)
13127.133333333333 (filtrada)
11871 (original)
13233.333333333334 (filtrada)
11477 (original)
13284.6 (filtrada)
10135 (original)
13311.4 (filtrada)
11222 (original)
13512.0 (filtrada)
12336 (original)
13578.0 (filtrada)
14065 (original)
13655.333333333334 (filtrada)
15400 (original)
13578.866666666667 (filtrada)
15729 (original)
13362.866666666667 (filtrada)
14387 (original)
13001.4 (filtrada)
13633 (original)
12700.133333333333 (filtrada)
15171 (original)
12644.8 (filtrada)
14028 (original)
12511.333333333334 (filtrada)
13188 (original)
12445.8 (filtrada)
12270 (original)
12495.266666666666 (filtrada)
13588 (original)
12614.266666666666 (filtrada)
12640 (original)
12562.933333333332 (filtrada)
11879 (original)
12542.533333333333 (filtrada)
13144 (original)
12683.133333333333 (filtrada)
12212 (original)
12725.333333333334 (filtrada)
13496 (original)
12805.133333333333 (filtrada)
12918 (original)
12817.0 (filtrada)
12160 (original)
12916.133333333333 (filtrada)
10307 (original)
12940.0 (filtrada)
9868 (original)
12973.333333333334 (filtrada)
12803 (original)
13138.6 (filtrada)
13169 (original)
13099.0 (filtrada)
13045 (original)
13112.266666666666 (filtrada)
13930 (original)
13227.733333333334 (filtrada)
14055 (original)
13248.533333333333 (filtrada)
12818 (original)
12996.933333333332 (filtrada)
12334 (original)
12827.266666666666 (filtrada)
13988 (original)
12843.266666666666 (filtrada)
13777 (original)
12736.066666666668 (filtrada)
13409 (original)
12721.066666666668 (filtrada)
13674 (original)
12708.8 (filtrada)
14405 (original)
12584.133333333333 (filtrada)
12518 (original)
12284.066666666668 (filtrada)
10807 (original)
12090.333333333334 (filtrada)
12347 (original)
12157.666666666666 (filtrada)
12209 (original)
12118.466666666667 (filtrada)
13368 (original)
12097.066666666668 (filtrada)
14777 (original)
11985.266666666666 (filtrada)
14242 (original)
11771.466666666667 (filtrada)
10281 (original)
11593.066666666668 (filtrada)
10273 (original)
11595.533333333333 (filtrada)
12574 (original)
11747.0 (filtrada)
12380 (original)
11741.866666666667 (filtrada)
13552 (original)
11716.866666666667 (filtrada)
13225 (original)
11681.0 (filtrada)
11804 (original)
11675.333333333334 (filtrada)
9904 (original)
11678.666666666666 (filtrada)
9612 (original)
11682.133333333333 (filtrada)
11817 (original)
11859.733333333334 (filtrada)
11759 (original)
11876.6 (filtrada)
11888 (original)
11886.0 (filtrada)
11691 (original)
11864.4 (filtrada)
11570 (original)
11916.333333333334 (filtrada)
11566 (original)
11906.933333333332 (filtrada)
10318 (original)
11875.333333333334 (filtrada)
12545 (original)
12102.866666666667 (filtrada)
12497 (original)
12234.266666666666 (filtrada)
12005 (original)
12374.4 (filtrada)
13014 (original)
12450.266666666666 (filtrada)
13140 (original)
12499.733333333334 (filtrada)
11854 (original)
12405.733333333334 (filtrada)
9956 (original)
12327.333333333334 (filtrada)
12276 (original)
12516.2 (filtrada)
12070 (original)
12480.666666666666 (filtrada)
11900 (original)
12524.6 (filtrada)
11564 (original)
12558.6 (filtrada)
12470 (original)
12544.466666666667 (filtrada)
11429 (original)
12361.733333333334 (filtrada)
11092 (original)
12233.866666666667 (filtrada)
13731 (original)
12257.533333333333 (filtrada)
14516 (original)
12108.8 (filtrada)
14599 (original)
11903.133333333333 (filtrada)
13143 (original)
11695.6 (filtrada)
13756 (original)
11575.4 (filtrada)
11730 (original)
11335.733333333334 (filtrada)
10678 (original)
11172.266666666666 (filtrada)
12789 (original)
11234.466666666667 (filtrada)
11743 (original)
11154.333333333334 (filtrada)
12729 (original)
11146.2 (filtrada)
12410 (original)
11146.2 (filtrada)
11352 (original)
11108.6 (filtrada)
9729 (original)
10984.8 (filtrada)
9511 (original)
10950.6 (filtrada)
11447 (original)
11109.866666666667 (filtrada)
11500 (original)
11118.4 (filtrada)
11431 (original)
11111.533333333333 (filtrada)
11486 (original)
11096.4 (filtrada)
11340 (original)
11012.266666666666 (filtrada)
10161 (original)
10916.8 (filtrada)
9278 (original)
10880.866666666667 (filtrada)
11611 (original)
11046.0 (filtrada)
11587 (original)
11067.533333333333 (filtrada)
11621 (original)
11147.666666666666 (filtrada)
12729 (original)
11251.333333333334 (filtrada)
11846 (original)
11141.466666666667 (filtrada)
9495 (original)
10994.066666666668 (filtrada)
9216 (original)
10968.666666666666 (filtrada)
11900 (original)
11138.866666666667 (filtrada)
11575 (original)
11166.2 (filtrada)
11397 (original)
11279.0 (filtrada)
11204 (original)
11331.0 (filtrada)
10224 (original)
11325.066666666668 (filtrada)
9908 (original)
11321.666666666666 (filtrada)
9622 (original)
11356.466666666667 (filtrada)
11755 (original)
11498.733333333334 (filtrada)
11934 (original)
11479.066666666668 (filtrada)
12789 (original)
11445.4 (filtrada)
13176 (original)
11400.466666666667 (filtrada)
11081 (original)
11329.333333333334 (filtrada)
9635 (original)
11237.0 (filtrada)
9114 (original)
11212.533333333333 (filtrada)
11769 (original)
11371.466666666667 (filtrada)
12310 (original)
11380.4 (filtrada)
13267 (original)
11362.666666666666 (filtrada)
12177 (original)
11252.4 (filtrada)
11115 (original)
11177.133333333333 (filtrada)
10173 (original)
11083.6 (filtrada)
10430 (original)
11074.0 (filtrada)
11756 (original)
11229.066666666668 (filtrada)
11460 (original)
11424.2 (filtrada)
11429 (original)
11669.466666666667 (filtrada)
12115 (original)
11937.8 (filtrada)
12109 (original)
12120.333333333334 (filtrada)
9696 (original)
12020.066666666668 (filtrada)
9268 (original)
12105.266666666666 (filtrada)
11498 (original)
12291.933333333332 (filtrada)
11903 (original)
12371.6 (filtrada)
12044 (original)
12414.2 (filtrada)
11613 (original)
12436.133333333333 (filtrada)
11048 (original)
12476.933333333332 (filtrada)
9712 (original)
12511.733333333334 (filtrada)
10029 (original)
12608.2 (filtrada)
12756 (original)
12676.333333333334 (filtrada)
14683 (original)
12744.133333333333 (filtrada)
15139 (original)
12666.133333333333 (filtrada)
15454 (original)
12553.466666666667 (filtrada)
14853 (original)
12443.466666666667 (filtrada)
10605 (original)
12320.0 (filtrada)
10974 (original)
12515.266666666666 (filtrada)
12068 (original)
12834.666666666666 (filtrada)
12693 (original)
12916.066666666668 (filtrada)
12542 (original)
12861.466666666667 (filtrada)
12373 (original)
12870.6 (filtrada)
12225 (original)
12941.0 (filtrada)
11570 (original)
13016.6 (filtrada)
11159 (original)
13194.533333333333 (filtrada)
11051 (original)
13658.8 (filtrada)
13773 (original)
14021.6 (filtrada)
13513 (original)
14050.6 (filtrada)
13449 (original)
14214.6 (filtrada)
13804 (original)
14499.8 (filtrada)
13001 (original)
14636.866666666667 (filtrada)
13534 (original)
14695.6 (filtrada)
15765 (original)
14786.933333333332 (filtrada)
13289 (original)
14731.4 (filtrada)
11874 (original)
14964.266666666666 (filtrada)
12679 (original)
15338.733333333334 (filtrada)
13429 (original)
15410.0 (filtrada)
13359 (original)
15326.466666666667 (filtrada)
14239 (original)
15148.333333333334 (filtrada)
18123 (original)
15058.266666666666 (filtrada)
16493 (original)
14699.4 (filtrada)
14208 (original)
14509.8 (filtrada)
15973 (original)
14664.066666666668 (filtrada)
17727 (original)
14649.266666666666 (filtrada)
15860 (original)
14363.6 (filtrada)
13882 (original)
14213.733333333334 (filtrada)
14904 (original)
14316.933333333332 (filtrada)
14932 (original)
14285.0 (filtrada)
16782 (original)
14331.4 (filtrada)
17491 (original)
14123.0 (filtrada)
13748 (original)
13935.466666666667 (filtrada)
12176 (original)
13876.933333333332 (filtrada)
10687 (original)
13876.933333333332 (filtrada)
12888 (original)
14253.066666666668 (filtrada)
12740 (original)
14381.933333333332 (filtrada)
13649 (original)
14710.933333333332 (filtrada)
16522 (original)
14902.333333333334 (filtrada)
15751 (original)
14954.466666666667 (filtrada)
13442 (original)
14811.533333333333 (filtrada)
13612 (original)
14861.333333333334 (filtrada)
15430 (original)
15100.333333333334 (filtrada)
14425 (original)
15310.266666666666 (filtrada)
15628 (original)
15575.666666666666 (filtrada)
13656 (original)
15684.866666666667 (filtrada)
14678 (original)
15848.2 (filtrada)
12870 (original)
15920.2 (filtrada)
12176 (original)
15979.533333333333 (filtrada)
16329 (original)
16280.133333333333 (filtrada)
14821 (original)
16191.066666666668 (filtrada)
17675 (original)
16261.866666666667 (filtrada)
16520 (original)
16086.866666666667 (filtrada)
17304 (original)
16059.4 (filtrada)
13607 (original)
15711.8 (filtrada)
14189 (original)
15688.333333333334 (filtrada)
17197 (original)
15861.4 (filtrada)
18579 (original)
15831.933333333332 (filtrada)
18406 (original)
15725.533333333333 (filtrada)
17266 (original)
15679.266666666666 (filtrada)
16106 (original)
15487.6 (filtrada)
15758 (original)
15183.933333333332 (filtrada)
13760 (original)
14843.266666666666 (filtrada)
16685 (original)
14848.533333333333 (filtrada)
14993 (original)
14713.6 (filtrada)
15883 (original)
14731.866666666667 (filtrada)
15050 (original)
14738.133333333333 (filtrada)
16108 (original)
14756.866666666667 (filtrada)
12090 (original)
14555.6 (filtrada)
13255 (original)
14617.4 (filtrada)
16785 (original)
14829.133333333333 (filtrada)
16755 (original)
14893.733333333334 (filtrada)
16983 (original)
15027.4 (filtrada)
17712 (original)
15076.8 (filtrada)
14391 (original)
15025.2 (filtrada)
11551 (original)
15075.466666666667 (filtrada)
10648 (original)
15343.066666666668 (filtrada)
13839 (original)
15846.2 (filtrada)
14661 (original)
15996.733333333334 (filtrada)
15267 (original)
15991.333333333334 (filtrada)
15977 (original)
15864.6 (filtrada)
15331 (original)
15666.733333333334 (filtrada)
13089 (original)
15394.666666666666 (filtrada)
13017 (original)
15279.2 (filtrada)
16431 (original)
15328.533333333333 (filtrada)
17754 (original)
15175.066666666668 (filtrada)
18760 (original)
14932.066666666668 (filtrada)
17724 (original)
14662.4 (filtrada)
16938 (original)
14215.0 (filtrada)
15145 (original)
13701.466666666667 (filtrada)
15565 (original)
13374.133333333333 (filtrada)
18195 (original)
13171.2 (filtrada)
16097 (original)
12853.266666666666 (filtrada)
14580 (original)
12576.066666666668 (filtrada)
13366 (original)
12390.733333333334 (filtrada)
13009 (original)
12290.0 (filtrada)
11250 (original)
12110.333333333334 (filtrada)
11357 (original)
12013.866666666667 (filtrada)
13757 (original)
12074.466666666667 (filtrada)
14129 (original)
11968.4 (filtrada)
14109 (original)
11833.333333333334 (filtrada)
14715 (original)
11708.266666666666 (filtrada)
11013 (original)
11604.533333333333 (filtrada)
9235 (original)
11694.6 (filtrada)
10235 (original)
11930.2 (filtrada)
12521 (original)
12241.866666666667 (filtrada)
13426 (original)
12319.933333333332 (filtrada)
11939 (original)
12488.533333333333 (filtrada)
11800 (original)
12879.133333333333 (filtrada)
11855 (original)
13292.133333333333 (filtrada)
10314 (original)
13553.733333333334 (filtrada)
9803 (original)
13851.6 (filtrada)
12266 (original)
14342.4 (filtrada)
12166 (original)
14697.666666666666 (filtrada)
12103 (original)
15030.533333333333 (filtrada)
12233 (original)
15082.066666666668 (filtrada)
13159 (original)
15043.333333333334 (filtrada)
12364 (original)
14796.8 (filtrada)
12769 (original)
14583.866666666667 (filtrada)
14910 (original)
14554.8 (filtrada)
13692 (original)
14452.133333333333 (filtrada)
15955 (original)
14443.6 (filtrada)
17798 (original)
14202.6 (filtrada)
17995 (original)
13859.866666666667 (filtrada)
15779 (original)
13473.666666666666 (filtrada)
14782 (original)
13097.866666666667 (filtrada)
17165 (original)
12966.133333333333 (filtrada)
17595 (original)
12681.333333333334 (filtrada)
17159 (original)
12341.266666666666 (filtrada)
12876 (original)
11959.066666666668 (filtrada)
11652 (original)
11897.0 (filtrada)
9461 (original)
11858.666666666666 (filtrada)
9170 (original)
11912.066666666668 (filtrada)
12333 (original)
12048.666666666666 (filtrada)
13370 (original)
11985.533333333333 (filtrada)
13564 (original)
11851.333333333334 (filtrada)
12340 (original)
11748.066666666668 (filtrada)
12657 (original)
11741.066666666668 (filtrada)
12202 (original)
11591.8 (filtrada)
10142 (original)
11462.866666666667 (filtrada)
12806 (original)
11593.6 (filtrada)
12893 (original)
11531.0 (filtrada)
12494 (original)
11474.733333333334 (filtrada)
11426 (original)
11433.933333333332 (filtrada)
11945 (original)
11456.333333333334 (filtrada)
11077 (original)
11405.8 (filtrada)
10262 (original)
11385.066666666668 (filtrada)
11219 (original)
11581.933333333332 (filtrada)
11386 (original)
11679.333333333334 (filtrada)
11357 (original)
11803.8 (filtrada)
12015 (original)
11848.333333333334 (filtrada)
12235 (original)
11815.733333333334 (filtrada)
10418 (original)
11697.666666666666 (filtrada)
10268 (original)
11667.933333333332 (filtrada)
12103 (original)
11785.8 (filtrada)
11867 (original)
11809.866666666667 (filtrada)
12049 (original)
11826.933333333332 (filtrada)
11882 (original)
11833.333333333334 (filtrada)
11762 (original)
11917.466666666667 (filtrada)
11187 (original)
11920.733333333334 (filtrada)
10766 (original)
11913.4 (filtrada)
13215 (original)
12079.266666666666 (filtrada)
12680 (original)
