11400
11098
11742
13908
13796
13440
12782
13084
10758
12626
15623
14996
15815
13133
13122
12730
12970
16173
15248
15549
14546
14948
12837
11944
13388
13995
14304
13002
13046
10559
10173
12272
12713
11693
14075
12818
11240
10603
13272
14893
15354
14840
14785
13532
13457
14539
14139
13521
12991
12123
9817
9600
12143
12299
13018
14098
13481
10682
9635
12339
12926
13472
14016
13536
11887
10365
12138
11678
11614
12011
11528
9872
9937
11854
11708
11547
11552
11315
10584
10144
12126
11756
11565
11474
10879
9218
8654
12237
11492
11493
11775
11046
10549
9958
12478
12101
12070
12860
12664
11397
10510
12369
11766
11669
11544
11347
9650
9697
12646
12200
12004
11764
11429
9493
9126
12355
13060
11441
11759
11158
10018
9883
11717
11443
11667
11808
11295
9647
8838
11798
12063
12457
13034
11412
9978
9283
11513
11524
11669
11658
11435
9611
9391
12416
13217
13815
14504
15380
12711
12859
13089
16507
16875
15614
15649
12346
12043
15251
12997
12593
13359
13420
15519
14957
14951
15179
17369
16607
15767
13978
14434
18597
17120
13892
17452
16072
14816
16558
18367
16180
14083
14718
14258
10694
9536
10167
14963
15410
16484
15958
13408
13508
17601
18376
18941
17060
17192
13596
14653
17301
18180
18379
19098
16333
17248
17621
19752
17532
19097
17289
17653
15164
15060
17790
18704
19002
19258
19371
15484
14924
17588
19018
17356
19664
19311
15903
12600
15750
16023
16462
17324
17342
14673
12825
14739
15227
16169
19120
18805
16063
16666
18809
18503
17453
14541
13591
11790
12278
14305
18800
19342
18791
17474
15110
11453
14223
15022
15136
14086
15758
12667
13654
16191
16299
16746
16944
17457
13015
13207
12634
12415
11985
11935
11666
9753
9886
12546
13154
13969
14678
13975
9940
9513
11968
11912
12468
11799
11451
10257
10639
14260
14121
13908
12263
11671
9785
9608
11623
11818
11844
11834
11375
10152
9824
11684
12428
12582
11992
11263
9729
9438
11831
11843
11887
11744
11499
10189
9728
12057
11933
11808
11884
11740
11536
11619
12867
12894
12928
9971
10877
10530
10194
12707
11787
11853
13385
13211
11636
11460
13024
13602
13488
15072
14906
13152
12506
14202
14394
15017
16103
15795
12614
13359
15313
14569
14041
13729
13066
11058
10233
9996
11559
11737
11995
11871
11477
10135
11222
12336
14065
15400
15729
14387
13633
15171
14028
13188
12270
13588
12640
11879
13144
12212
13496
12918
12160
10307
9868
12803
13169
13045
13930
14055
12818
12334
13988
13777
13409
13674
14405
12518
10807
12347
12209
13368
14777
14242
10281
10273
12574
12380
13552
13225
11804
9904
9612
11817
11759
11888
11691
11570
11566
10318
12545
12497
12005
13014
13140
11854
9956
12276
12070
11900
11564
12470
11429
11092
13731
14516
14599
13143
13756
11730
10678
12789
11743
12729
12410
11352
9729
9511
11447
11500
11431
11486
11340
10161
9278
11611
11587
11621
12729
11846
9495
9216
11900
11575
11397
11204
10224
9908
9622
11755
11934
12789
13176
11081
9635
9114
11769
12310
13267
12177
11115
10173
10430
11756
11460
11429
12115
12109
9696
9268
11498
11903
12044
11613
11048
9712
10029
12756
14683
15139
15454
14853
10605
10974
12068
12693
12542
12373
12225
11570
11159
11051
13773
13513
13449
13804
13001
13534
15765
13289
11874
12679
13429
13359
14239
18123
16493
14208
15973
17727
15860
13882
14904
14932
16782
17491
13748
12176
10687
12888
12740
13649
16522
15751
13442
13612
15430
14425
15628
13656
14678
12870
12176
16329
14821
17675
16520
17304
13607
14189
17197
18579
18406
17266
16106
15758
13760
16685
14993
15883
15050
16108
12090
13255
16785
16755
16983
17712
14391
11551
10648
13839
14661
15267
15977
15331
13089
13017
16431
17754
18760
17724
16938
15145
15565
18195
16097
14580
13366
13009
11250
11357
13757
14129
14109
14715
11013
9235
10235
12521
13426
11939
11800
11855
10314
9803
12266
12166
12103
12233
13159
12364
12769
14910
13692
15955
17798
17995
15779
14782
17165
17595
17159
12876
11652
9461
9170
12333
13370
13564
12340
12657
12202
10142
12806
12893
12494
11426
11945
11077
10262
11219
11386
11357
12015
12235
10418
10268
12103
11867
12049
11882
11762
11187
10766
13215
12680
13253
12025
11526
10464
9972
12036
12464
12123
12145
13144
11811
11077
13254
12416
13445
13537
12382
11092
11724
13133
12630
13305
10438
10186
9675
10278
12290
11999
11996
12677
12141
10650
10123
12433
12997
13242
14439
14024
13617
12734
13986
14964
15295
14992
14950
11476
11749
13462
12817
12817
12883
12104
11599
11421
11776
13797
14577
14728
14155
13959
13729
14550
16993
16279
16320
16694
14982
14139
14844
13882
12999
12739
14118
13978
13208
15621
16366
15412
14983
13823
11457
11047
12713
13939
14459
13818
12332
11683
10311
14388
14349
13769
13641
14902
13339
12480
14899
14536
14748
14618
13528
12519
12411
13660
13868
13175
12278
13087
12472
10798
12497
11853
12240
13084
12172
10841
10288
11982
11979
11959
12591
12461
10718
10216
12874
11991
13523
13938
13114
10658
10831
13425
13553
13752
12375
12459
11449
9937
11874
13415
13992
12584
12075
12000
10752
12594
12470
12056
11877
10692
9974
9215
12369
12343
13758
12485
11824
10939
10484
13405
12615
11825
11545
11313
9823
9929
13406
13402
11986
12149
11252
9631
9291
11720
11927
11541
11273
10906
9988
9176
11448
11853
13053
13165
13073
9641
10033
11953
12249
13185
13385
13119
12340
12161
15493
15977
13508
14141
12242
11537
12187
15266
15345
14246
14585
14947
13005
14389
15559
17798
17059
17624
15417
13821
12991
13490
12482
12554
14269
15765
14138
11896
13376
14814
16595
15231
16125
15461
16440
19164
17789
17522
13783
15244
12289
13295
14268
13935
15250
16568
17407
16713
16662
17630
17482
15544
18124
14650
11893
13298
17739
18266
16287
15690
16895
16373
15167
17834
17089
16111
15959
12769
11331
11958
14177
14961
16917
16683
14836
12635
12236
14137
13796
13865
15374
